Fr,Idx,X,Y,Z,Intensity,R,Altitude,Azimuth,Label,GT,Target Reflectivity
5,5972,34.29602814,6.013477325,0.229717851,1.039999962,34.81999588,0.377999993,9.945165163,Target 3-1,35,3.00%
5,5974,34.27205276,6.009273529,0.595805347,0.959999979,34.79999924,0.981000012,9.94516525,Target 3-1,35,3.00%
5,5978,34.37228394,6.026848316,0.964999378,0.280000001,34.90999985,1.583999913,9.945165604,Target 3-1,35,3.00%
5,5998,34.29920959,5.936934948,0.229651868,1,34.80999374,0.37800001,9.820165567,Target 3-1,35,3.00%
5,6000,34.32448959,5.941310406,0.596490204,1.039999962,34.84000015,0.981000049,9.820165049,Target 3-1,35,3.00%
5,6030,34.29237366,5.858724594,0.229519948,0.959999979,34.79000473,0.377999973,9.695165237,Target 3-1,35,3.00%
5,6032,34.33736801,5.866412163,0.596490204,0.959999979,34.83999634,0.981000099,9.695165968,Target 3-1,35,3.00%
5,6034,34.26030731,5.853246212,0.961129487,0.639999986,34.77000046,1.583999948,9.695165292,Target 3-1,35,3.00%
5,6062,34.29521179,5.782233238,0.229453951,1.039999962,34.77999878,0.377999949,9.570164639,Target 3-1,35,3.00%
5,6064,34.3698082,5.794810295,0.596832633,1,34.86000061,0.98099999,9.570164592,Target 3-1,35,3.00%
5,6067,34.33213425,5.788458824,0.962787926,0.199999988,34.82999802,1.583999937,9.57016528,Target 3-1,35,3.00%
5,6089,34.30250931,5.723398209,-0.96168232,0.839999974,34.79000092,-1.583999825,9.472582096,Target 3-1,35,3.00%
5,6093,34.33733368,5.712321758,0.229651868,1,34.80999756,0.37799999,9.445165343,Target 3-1,35,3.00%
5,6094,34.32318878,5.709968567,0.595805347,1.039999962,34.79999924,0.980999987,9.445165243,Target 3-1,35,3.00%
5,6121,34.29518509,5.645301342,-0.961129487,0.879999995,34.77000046,-1.583999949,9.347583316,Target 3-1,35,3.00%
5,6123,34.27366638,5.641758919,-0.594778061,0.799999952,34.73999786,-0.981000011,9.347582913,Target 3-1,35,3.00%
5,6125,34.26808167,5.640839577,-0.229124099,0.799999952,34.72999954,-0.37799996,9.347582838,Target 3-1,35,3.00%
5,6127,34.34971237,5.637395859,0.229651868,1,34.80999374,0.378000011,9.320165982,Target 3-1,35,3.00%
5,6128,34.33556366,5.635073662,0.595805347,1.039999962,34.79999924,0.981000004,9.32016575,Target 3-1,35,3.00%
5,6131,34.60367203,5.679074764,0.969698548,0.239999995,35.07999802,1.583999828,9.320165386,Target 3-1,35,3.00%
5,6153,34.36661911,5.580079079,-0.962787926,0.839999974,34.82999802,-1.583999876,9.222582379,Target 3-1,35,3.00%
5,6155,34.40433121,5.586202145,-0.596832633,0.879999995,34.86000443,-0.980999942,9.222582029,Target 3-1,35,3.00%
5,6157,34.35926437,5.578885078,-0.229651868,0.799999952,34.80999374,-0.378000005,9.222582675,Target 3-1,35,3.00%
5,6159,34.33232117,5.557649612,0.229453951,0.919999957,34.77999878,0.377999954,9.195165167,Target 3-1,35,3.00%
5,6160,34.38725662,5.566542149,0.596490204,0.959999979,34.84000015,0.981000027,9.195164665,Target 3-1,35,3.00%
5,6184,34.19117355,5.475059032,-0.957535923,0.119999997,34.63999939,-1.583999963,9.097582456,Target 3-1,35,3.00%
5,6187,34.26834106,5.487415314,-0.594264448,0.479999989,34.70999908,-0.980999964,9.097581459,Target 3-1,35,3.00%
5,6190,34.39110565,5.507073879,-0.229783818,0.199999988,34.83000183,-0.37799997,9.09758175,Target 3-1,35,3.00%
5,6192,34.40361023,5.492193222,0.2298498,0.879999995,34.83999634,0.378000001,9.070165606,Target 3-1,35,3.00%
5,6194,34.30057907,5.475745201,0.594778061,0.919999957,34.73999405,0.981000068,9.070165404,Target 3-1,35,3.00%
5,6380,34.34004974,4.962293625,-0.959470868,0.919999957,34.70999908,-1.583999939,8.222582941,Target 3-1,35,3.00%
5,6382,34.45699692,4.979192734,-0.596147776,0.799999952,34.81999969,-0.981000017,8.222582468,Target 3-1,35,3.00%
5,6384,34.43161011,4.975524426,-0.229519948,0.839999974,34.79000473,-0.377999962,8.222582796,Target 3-1,35,3.00%
5,6408,34.44975662,4.901443958,-0.962235093,0.959999979,34.80999756,-1.584000016,8.09758335,Target 3-1,35,3.00%
5,6409,34.42818069,4.898374081,-0.595462918,0.959999979,34.77999878,-0.981000026,8.097583192,Target 3-1,35,3.00%
5,6410,34.40277863,4.894760132,-0.229256049,0.919999957,34.75,-0.377999994,8.097583531,Target 3-1,35,3.00%
5,6412,34.43481827,4.882507801,0.229453951,0.919999957,34.77999878,0.377999978,8.070165209,Target 3-1,35,3.00%
5,6414,34.39092255,4.876283646,0.594778061,1,34.73999786,0.980999992,8.070164902,Target 3-1,35,3.00%
5,6416,34.35313034,4.87092495,0.959470868,0.359999985,34.70999908,1.583999874,8.070164665,Target 3-1,35,3.00%
5,6437,34.44057465,4.823501587,-0.96168232,1,34.79000092,-1.583999879,7.972581799,Target 3-1,35,3.00%
5,6438,34.46849442,4.827411652,-0.595976532,1.039999962,34.81000137,-0.980999913,7.972581506,Target 3-1,35,3.00%
5,6439,34.44308853,4.823853493,-0.229453951,1,34.77999878,-0.377999928,7.97258152,Target 3-1,35,3.00%
5,6440,34.40577316,4.801841736,0.229190066,1.039999962,34.73999786,0.37799999,7.945164392,Target 3-1,35,3.00%
5,6441,34.43118668,4.805388927,0.595291734,1.079999924,34.76999664,0.981000073,7.945164971,Target 3-1,35,3.00%
5,6443,34.50227737,4.815310478,0.963340819,0.399999976,34.84999847,1.583999925,7.945164607,Target 3-1,35,3.00%
5,6462,34.44111252,4.74698782,-0.961405873,1.079999924,34.77999878,-1.58399988,7.847582301,Target 3-1,35,3.00%
5,6463,34.43932343,4.746741295,-0.595291734,1.039999962,34.77000046,-0.981000003,7.847582406,Target 3-1,35,3.00%
5,6464,34.50305557,4.755525589,-0.229783818,1.039999962,34.82999802,-0.377999993,7.847582649,Target 3-1,35,3.00%
5,6465,34.41616821,4.726769447,0.229190066,1.039999962,34.73999786,0.377999978,7.82016554,Target 3-1,35,3.00%
5,6466,34.45149612,4.731621265,0.595462918,1,34.77999878,0.980999973,7.82016526,Target 3-1,35,3.00%
5,6468,34.25521851,4.70466423,0.95615381,0.280000001,34.59000015,1.583999921,7.820165315,Target 3-1,35,3.00%
5,6486,34.46129227,4.673182011,-0.96168232,1.120000005,34.79000092,-1.583999915,7.722584001,Target 3-1,35,3.00%
5,6487,34.44959641,4.67159605,-0.595291734,1.039999962,34.77000046,-0.981000023,7.722584127,Target 3-1,35,3.00%
5,6488,34.51334763,4.680241108,-0.229783818,0.919999957,34.82999802,-0.378,7.72258407,Target 3-1,35,3.00%
5,6489,34.48585892,4.659708023,0.229585901,1.079999924,34.79999924,0.377999951,7.695165447,Target 3-1,35,3.00%
5,6490,34.44191742,4.653770447,0.59512049,1.039999962,34.75999832,0.981000025,7.695165074,Target 3-1,35,3.00%
5,6492,34.44371414,4.654013157,0.961129487,0.319999993,34.77000046,1.583999861,7.695164973,Target 3-1,35,3.00%
5,6514,34.4813118,4.599308491,-0.961958706,1.039999962,34.79999924,-1.583999957,7.59758248,Target 3-1,35,3.00%
5,6515,34.48944092,4.600392342,-0.595805347,0.919999957,34.79999924,-0.980999941,7.597581735,Target 3-1,35,3.00%
5,6516,34.48383713,4.599644661,-0.229519948,0.919999957,34.79000473,-0.377999941,7.597581382,Target 3-1,35,3.00%
5,6517,34.4662056,4.580508232,0.229387999,1,34.77000046,0.37799997,7.570165014,Target 3-1,35,3.00%
5,6518,34.53128052,4.589156628,0.596490204,1.039999962,34.83999634,0.981000075,7.57016507,Target 3-1,35,3.00%
5,6520,34.45378494,4.578857422,0.961129487,0.399999976,34.77000427,1.583999893,7.570164813,Target 3-1,35,3.00%
5,6542,34.52099991,4.527970791,-0.962787926,1,34.83000183,-1.58399977,7.472581483,Target 3-1,35,3.00%
5,6543,34.50930786,4.526437283,-0.595976532,1.039999962,34.81000137,-0.980999932,7.472581626,Target 3-1,35,3.00%
5,6544,34.51361084,4.527001858,-0.229651868,0.959999979,34.80999756,-0.377999994,7.472581906,Target 3-1,35,3.00%
5,6545,34.51577377,4.510485649,0.229651868,1,34.80999756,0.377999988,7.445164209,Target 3-1,35,3.00%
5,6546,34.52138138,4.511219025,0.596147776,1,34.81999969,0.981000068,7.445165154,Target 3-1,35,3.00%
5,6548,34.80069733,4.547719479,0.970527947,0.439999998,35.11000061,1.58399991,7.445164717,Target 3-1,35,3.00%
5,6568,34.48122406,4.446255684,-0.961405873,1.079999924,34.77999878,-1.583999961,7.347583018,Target 3-1,35,3.00%
5,6569,34.56868362,4.45753336,-0.596832633,1.079999924,34.86000061,-0.98100001,7.34758304,Target 3-1,35,3.00%
5,6570,34.58291245,4.459368229,-0.230047718,0.919999957,34.86999893,-0.377999997,7.347583209,Target 3-1,35,3.00%
5,6571,34.54536819,4.437721729,0.229783818,0.959999979,34.82999802,0.377999997,7.320164727,Target 3-1,35,3.00%
5,6572,34.57081223,4.440990448,0.596832633,1,34.86000061,0.981000025,7.320164989,Target 3-1,35,3.00%
5,6574,34.42385864,4.422112465,0.959747255,0.239999995,34.71999741,1.583999891,7.320164622,Target 3-1,35,3.00%
5,6598,34.55034637,4.378559113,-0.963064432,1.039999962,34.84000015,-1.583999842,7.222581972,Target 3-1,35,3.00%
5,6599,34.5386467,4.377076626,-0.596147776,1.079999924,34.81999969,-0.981000049,7.222582317,Target 3-1,35,3.00%
5,6600,34.55287933,4.378880024,-0.229783818,0.919999957,34.83000183,-0.377999963,7.222581825,Target 3-1,35,3.00%
5,6602,34.55496979,4.362344742,0.229783818,0.959999979,34.82999802,0.377999974,7.195163972,Target 3-1,35,3.00%
5,6603,34.58042145,4.365558147,0.596832633,1,34.86000443,0.980999948,7.195164454,Target 3-1,35,3.00%
5,6605,34.89954758,4.405845642,0.972739279,0.119999997,35.18999863,1.58399986,7.195164214,Target 3-1,35,3.00%
5,6606,34.58218765,4.365781307,0.963893652,0.359999985,34.86999893,1.583999861,7.19516476,Target 3-1,35,3.00%
5,6628,34.53997803,4.300701618,-0.962511599,1.079999924,34.82000351,-1.583999845,7.09758232,Target 3-1,35,3.00%
5,6629,34.56795883,4.304185867,-0.596490204,0.919999957,34.84000015,-0.981000034,7.097582736,Target 3-1,35,3.00%
5,6630,34.59212112,4.307194233,-0.22998175,1,34.86000061,-0.377999969,7.097582456,Target 3-1,35,3.00%
5,6631,34.57432938,4.288178444,0.2298498,0.879999995,34.84000015,0.377999979,7.070164524,Target 3-1,35,3.00%
5,6632,34.58986282,4.290105343,0.596832633,1,34.86000443,0.980999961,7.070165045,Target 3-1,35,3.00%
5,6634,34.57178879,4.287863731,0.963340819,0.560000002,34.84999847,1.583999928,7.070165162,Target 3-1,35,3.00%
5,6653,34.56912231,4.227763653,-0.963064432,1.039999962,34.84000015,-1.58399985,6.972582118,Target 3-1,35,3.00%
5,6654,34.60704041,4.232400894,-0.597003818,1,34.86999893,-0.981000021,6.97258196,Target 3-1,35,3.00%
5,6655,34.56172943,4.22685957,-0.229717851,1,34.81999969,-0.377999988,6.972582213,Target 3-1,35,3.00%
5,6656,34.61338043,4.216366291,0.230047718,0.959999979,34.86999893,0.377999989,6.945164729,Target 3-1,35,3.00%
5,6657,34.59914017,4.214631557,0.596832633,1,34.86000061,0.980999959,6.945164596,Target 3-1,35,3.00%
5,6659,34.66044617,4.222099781,0.96555227,0.639999986,34.93000031,1.583999906,6.945165157,Target 3-1,35,3.00%
5,6680,34.62788391,4.158294678,-0.964446545,0.959999979,34.88999557,-1.584000013,6.847582915,Target 3-1,35,3.00%
5,6681,34.59633636,4.154506207,-0.596661389,1.039999962,34.84999847,-0.981000026,6.847582786,Target 3-1,35,3.00%
5,6682,34.61058426,4.156217098,-0.22998175,1,34.86000061,-0.377999982,6.847582673,Target 3-1,35,3.00%
5,6683,34.62249756,4.140841961,0.230047718,0.959999979,34.86999893,0.37799998,6.8201651,Target 3-1,35,3.00%
5,6684,34.60825348,4.139138222,0.596832633,1,34.86000443,0.980999937,6.820164854,Target 3-1,35,3.00%
5,6686,34.41151047,4.115608215,0.958365142,0.119999997,34.66999817,1.583999904,6.820165523,Target 3-1,35,3.00%
5,6712,34.61158371,4.062965393,0.229915768,1,34.84999466,0.377999998,6.695164681,Target 3-1,35,3.00%
5,6714,34.63706207,4.065956116,0.597175062,0.959999979,34.88000488,0.980999955,6.69516449,Target 3-1,35,3.00%
5,6716,34.57925797,4.059170723,0.962787926,0.280000001,34.83000183,1.583999774,6.695164626,Target 3-1,35,3.00%
5,6876,34.66746521,3.626925468,-0.963893652,1.360000014,34.86999893,-1.583999872,5.972582072,Target 3-1,35,3.00%
5,6878,34.68558121,3.628820658,-0.597175062,1.360000014,34.88000107,-0.98100003,5.972581885,Target 3-1,35,3.00%
5,6880,34.68991089,3.629273653,-0.2301137,1.319999933,34.88000107,-0.37799997,5.972581921,Target 3-1,35,3.00%
5,6905,34.72501755,3.556376696,-0.965275764,1.639999986,34.92000198,-1.583999792,5.847582339,Target 3-1,35,3.00%
5,6906,34.73319626,3.557214737,-0.597859859,1.639999986,34.91999435,-0.981000118,5.847583017,Target 3-1,35,3.00%
5,6907,34.71763992,3.555621147,-0.23024562,1.639999986,34.90000153,-0.377999946,5.847582395,Target 3-1,35,3.00%
5,6909,34.72928619,3.540021896,0.230311617,1.559999943,34.90999985,0.377999979,5.820165447,Target 3-1,35,3.00%
5,6911,34.74484634,3.541607857,0.598031104,1.559999943,34.93000031,0.98100004,5.820165259,Target 3-1,35,3.00%
5,6913,34.73666,3.540773392,0.96555227,1.279999971,34.93000031,1.583999925,5.820165233,Target 3-1,35,3.00%
5,6934,34.73269272,3.480609655,-0.965275764,1.639999986,34.91999817,-1.583999839,5.722581848,Target 3-1,35,3.00%
5,6935,34.74087524,3.481429815,-0.597859859,1.639999986,34.91999817,-0.981000091,5.722582138,Target 3-1,35,3.00%
5,6936,34.72531128,3.479870319,-0.23024562,1.639999986,34.89999771,-0.37799998,5.722582449,Target 3-1,35,3.00%
5,6937,34.74687576,3.465237617,0.23037757,1.599999905,34.91999817,0.377999961,5.695164517,Target 3-1,35,3.00%
5,6938,34.73259354,3.463813066,0.597688675,1.639999986,34.91000366,0.980999975,5.69516417,Target 3-1,35,3.00%
5,6940,34.7244072,3.46299696,0.964999378,1.360000014,34.90999985,1.583999913,5.695164661,Target 3-1,35,3.00%
5,6962,34.76010132,3.406776905,-0.965828657,1.599999905,34.93999863,-1.583999875,5.597582354,Target 3-1,35,3.00%
5,6963,34.74838638,3.40562892,-0.597859859,1.639999986,34.91999435,-0.981000131,5.597582639,Target 3-1,35,3.00%
5,6964,34.76268005,3.407029867,-0.230443567,1.599999905,34.93000031,-0.377999991,5.59758272,Target 3-1,35,3.00%
5,6965,34.72449493,3.38651228,0.230179667,1.639999986,34.88999939,0.377999992,5.570165642,Target 3-1,35,3.00%
5,6966,34.74006653,3.388030767,0.597688675,1.639999986,34.90999985,0.981000007,5.570165422,Target 3-1,35,3.00%
5,6968,34.77167511,3.39111352,0.966105103,1.360000014,34.94999695,1.583999973,5.570165618,Target 3-1,35,3.00%
5,6992,34.76745224,3.330934048,-0.965828657,1.599999905,34.94000244,-1.58399982,5.472582109,Target 3-1,35,3.00%
5,6993,34.7557373,3.329811811,-0.597859859,1.639999986,34.91999817,-0.981000028,5.472582315,Target 3-1,35,3.00%
5,6994,34.77003098,3.331181526,-0.230443567,1.599999905,34.93000031,-0.377999984,5.472582795,Target 3-1,35,3.00%
5,6995,34.76166534,3.313593388,0.23037757,1.599999905,34.91999817,0.377999956,5.445164648,Target 3-1,35,3.00%
5,6996,34.77723312,3.315077543,0.598202229,1.599999905,34.93999863,0.980999961,5.44516495,Target 3-1,35,3.00%
5,6998,34.75909042,3.313348055,0.96555227,1.399999976,34.93000031,1.583999914,5.445164839,Target 3-1,35,3.00%
5,7022,34.77463531,3.255075455,-0.965828657,1.599999905,34.93999863,-1.583999871,5.347582429,Target 3-1,35,3.00%
5,7023,34.79278564,3.256774426,-0.598373473,1.599999905,34.95000076,-0.980999966,5.347582448,Target 3-1,35,3.00%
5,7024,34.77721786,3.255317211,-0.230443567,1.599999905,34.93000031,-0.377999961,5.347582457,Target 3-1,35,3.00%
5,7025,34.76881027,3.237747669,0.23037757,1.599999905,34.91999817,0.377999971,5.320165357,Target 3-1,35,3.00%
5,7026,34.79433823,3.240124702,0.598373473,1.639999986,34.95000076,0.981000019,5.320165054,Target 3-1,35,3.00%
5,7028,34.78614426,3.239361525,0.966105103,1.360000014,34.95000076,1.583999808,5.320164829,Target 3-1,35,3.00%
5,7052,34.78165436,3.179201365,-0.965828657,1.599999905,34.93999863,-1.583999856,5.222582513,Target 3-1,35,3.00%
5,7053,34.7998085,3.180860758,-0.598373473,1.599999905,34.95000076,-0.980999952,5.222582548,Target 3-1,35,3.00%
5,7054,34.79419327,3.180347443,-0.23050952,1.639999986,34.93999863,-0.37799995,5.222582455,Target 3-1,35,3.00%
5,7055,34.77579117,3.161885977,0.23037757,1.599999905,34.91999817,0.377999972,5.195164919,Target 3-1,35,3.00%
5,7056,34.80132675,3.164207458,0.598373473,1.639999986,34.95000076,0.98099995,5.195164485,Target 3-1,35,3.00%
5,7058,34.79312897,3.163462162,0.966105103,1.360000014,34.95000076,1.583999794,5.195164588,Target 3-1,35,3.00%
5,7061,34.73132324,3.157842875,1.331517339,0.119999997,34.8999939,2.186500077,5.195164939,Target 3-1,35,3.00%
5,7082,34.78850555,3.103312016,-0.965828657,1.599999905,34.93999863,-1.583999945,5.097582726,Target 3-1,35,3.00%
5,7083,34.80666351,3.104931831,-0.598373473,1.599999905,34.95000076,-0.981,5.09758278,Target 3-1,35,3.00%
5,7084,34.7910881,3.103542328,-0.230443567,1.599999905,34.93000031,-0.37799999,5.097582621,Target 3-1,35,3.00%
5,7085,34.79256821,3.086893559,0.230443567,1.639999986,34.93000031,0.378000001,5.070165293,Target 3-1,35,3.00%
5,7086,34.80814362,3.088275433,0.598373473,1.639999986,34.94999695,0.981000048,5.070165261,Target 3-1,35,3.00%
5,7088,34.79994583,3.087548018,0.966105103,1.360000014,34.95000076,1.583999881,5.070165123,Target 3-1,35,3.00%
5,7091,34.69831848,3.078531504,1.32999146,0.119999997,34.86000061,2.186500239,5.070165364,Target 3-1,35,3.00%
5,7108,34.81510925,3.029140711,-0.96638149,1.639999986,34.95999527,-1.583999963,4.972582618,Target 3-1,35,3.00%
5,7109,34.81335449,3.028987885,-0.598373473,1.599999905,34.95000076,-0.981000004,4.972582372,Target 3-1,35,3.00%
5,7110,34.80773926,3.028499365,-0.23050952,1.639999986,34.93999863,-0.377999946,4.972582441,Target 3-1,35,3.00%
5,7111,34.79922104,3.010980606,0.230443567,1.639999986,34.93000031,0.377999989,4.945165046,Target 3-1,35,3.00%
5,7112,34.81480026,3.012328625,0.598373473,1.639999986,34.95000076,0.980999995,4.945165105,Target 3-1,35,3.00%
5,7114,34.80659866,3.011619091,0.966105103,1.360000014,34.95000076,1.583999896,4.945165276,Target 3-1,35,3.00%
5,7136,34.8216362,2.953178883,-0.96638149,1.639999986,34.95999908,-1.583999906,4.847582619,Target 3-1,35,3.00%
5,7137,34.81988144,2.953029871,-0.598373473,1.599999905,34.95000076,-0.980999959,4.847582304,Target 3-1,35,3.00%
5,7138,34.81426239,2.952553511,-0.23050952,1.639999986,34.93999863,-0.377999959,4.847582605,Target 3-1,35,3.00%
5,7139,34.80570984,2.935053825,0.230443567,1.639999986,34.93000031,0.37799996,4.820165409,Target 3-1,35,3.00%
5,7140,34.82128906,2.93636775,0.598373473,1.639999986,34.95000076,0.981,4.820165701,Target 3-1,35,3.00%
5,7142,34.833004,2.937355518,0.966657877,1.399999976,34.96999741,1.583999943,4.820165513,Target 3-1,35,3.00%
5,7165,34.82799911,2.877202749,-0.96638149,1.639999986,34.95999908,-1.583999773,4.722581991,Target 3-1,35,3.00%
5,7166,34.83620453,2.877880812,-0.598544657,1.639999986,34.95999908,-0.980999952,4.722582316,Target 3-1,35,3.00%
5,7167,34.83058929,2.877417088,-0.230575517,1.559999943,34.95000076,-0.377999972,4.722582578,Target 3-1,35,3.00%
5,7168,34.81203079,2.859112263,0.230443567,1.639999986,34.93000412,0.377999955,4.695164756,Target 3-1,35,3.00%
5,7169,34.85750961,2.862847328,0.598887086,1.599999905,34.98000336,0.980999917,4.695164576,Target 3-1,35,3.00%
5,7171,34.83933258,2.861354351,0.966657877,1.399999976,34.97000122,1.583999802,4.695164416,Target 3-1,35,3.00%
5,7194,34.85411835,2.802815914,-0.966934383,1.599999905,34.97999954,-1.583999977,4.59758293,Target 3-1,35,3.00%
5,7195,34.8423996,2.801873446,-0.598544657,1.639999986,34.95999908,-0.980999968,4.59758277,Target 3-1,35,3.00%
5,7196,34.85671616,2.803024769,-0.230707437,1.599999905,34.96999741,-0.377999962,4.597582849,Target 3-1,35,3.00%
5,7197,34.84808731,2.785547733,0.230641469,1.599999905,34.95999908,0.377999952,4.570164946,Target 3-1,35,3.00%
5,7198,34.83377075,2.784403324,0.598373473,1.639999986,34.95000076,0.980999976,4.570164899,Target 3-1,35,3.00%
5,7200,34.85545731,2.786136627,0.966934383,1.319999933,34.97999954,1.583999901,4.570164588,Target 3-1,35,3.00%
5,7222,34.86014938,2.726769209,-0.966934383,1.439999938,34.97999573,-1.584000015,4.472582698,Target 3-1,35,3.00%
5,7224,34.83846283,2.725072861,-0.598373473,1.480000019,34.95000076,-0.980999965,4.472582664,Target 3-1,35,3.00%
5,7226,34.86274719,2.72697258,-0.230707437,1.480000019,34.96999741,-0.377999976,4.472582976,Target 3-1,35,3.00%
5,7227,34.86405182,2.71028924,0.230707437,1.639999986,34.97000122,0.377999936,4.445164501,Target 3-1,35,3.00%
5,7228,34.87963486,2.711500883,0.59905827,1.639999986,34.98999786,0.980999958,4.445164887,Target 3-1,35,3.00%
5,7230,34.871418,2.710861921,0.96721077,1.360000014,34.98999786,1.583999878,4.445164572,Target 3-1,35,3.00%
5,7255,34.85990906,2.633467913,0.230641469,1.199999928,34.95999908,0.37799996,4.320164512,Target 3-1,35,3.00%
5,7257,34.87549973,2.634645462,0.598887086,1.24000001,34.98000336,0.98099993,4.320164125,Target 3-1,35,3.00%
5,7259,34.88721848,2.635530949,0.967487216,1.039999962,35,1.583999844,4.320164454,Target 3-1,35,3.00%
5,7660,47.87886429,2.276823044,-0.820773244,1.199999928,47.93999481,-0.981000089,2.722582349,Target 4-1,48,3.00%
5,7662,47.86486435,2.276157379,-0.31614244,1.199999928,47.91999435,-0.378000004,2.722582452,Target 4-1,48,3.00%
5,7663,48.02577209,2.260776043,0.317198008,1.75999999,48.08000183,0.37799997,2.695164828,Target 4-1,48,3.00%
5,7664,48.16959,2.267546177,0.825738311,2.039999962,48.23000336,0.981000015,2.695164849,Target 4-1,48,3.00%
5,7689,47.91368484,2.17372179,-0.821286857,1.279999971,47.97000122,-0.981000024,2.597582376,Target 4-1,48,3.00%
5,7690,47.86972046,2.17172718,-0.31614244,1.199999928,47.92000198,-0.377999971,2.597582307,Target 4-1,48,3.00%
5,7691,47.91070938,2.150613546,0.316406339,1.319999933,47.95999908,0.378000009,2.570164803,Target 4-1,48,3.00%
5,7692,48.13446426,2.160657406,0.825053453,2.079999924,48.18999863,0.981000073,2.570164757,Target 4-1,48,3.00%
5,7716,47.88834381,2.067891359,-0.820773244,1.199999928,47.93999481,-0.981000072,2.472582644,Target 4-1,48,3.00%
5,7717,47.87434387,2.06728673,-0.31614244,1.199999928,47.92000198,-0.377999976,2.472582536,Target 4-1,48,3.00%
5,7718,47.91529083,2.046083689,0.316406339,1.319999933,47.95999908,0.377999981,2.445164778,Target 4-1,48,3.00%
5,7719,48.13906479,2.055639267,0.825053453,2.079999924,48.18999863,0.981000047,2.44516473,Target 4-1,48,3.00%
5,7746,47.89274216,1.963410139,-0.820773244,1.199999928,47.93999863,-0.981000054,2.347582335,Target 4-1,48,3.00%
5,7747,47.8787384,1.962836146,-0.31614244,1.199999928,47.91999817,-0.377999989,2.347582461,Target 4-1,48,3.00%
5,7748,47.9096489,1.941139221,0.316340357,1.279999971,47.95000076,0.377999972,2.320164897,Target 4-1,48,3.00%
5,7749,48.1833992,1.952230573,0.825738311,2.039999962,48.23000336,0.981000016,2.320164781,Target 4-1,48,3.00%
5,7776,47.89691162,1.858919978,-0.820773244,1.199999928,47.93999863,-0.981000055,2.222582557,Target 4-1,48,3.00%
5,7777,47.90289307,1.859152079,-0.316274375,1.24000001,47.94000244,-0.377999961,2.222582504,Target 4-1,48,3.00%
5,7778,47.91377258,1.836611986,0.316340357,1.279999971,47.95000076,0.377999949,2.195164699,Target 4-1,48,3.00%
5,7780,48.06764984,1.842510343,0.823683798,2.119999886,48.11000061,0.980999991,2.195164691,Target 4-1,48,3.00%
5,7805,47.9008522,1.754420757,-0.820773244,1.199999928,47.93999481,-0.981000075,2.097582565,Target 4-1,48,3.00%
5,7806,47.88684845,1.7539078,-0.31614244,1.199999928,47.91999817,-0.377999978,2.097582499,Target 4-1,48,3.00%
5,7807,47.88768005,1.730992317,0.31614244,1.319999933,47.91999817,0.377999996,2.070164859,Target 4-1,48,3.00%
5,7808,48.07155609,1.737638831,0.823683798,2.119999886,48.11000061,0.980999972,2.070164812,Target 4-1,48,3.00%
5,7831,47.88458252,1.649224639,-0.820430815,1.24000001,47.92000198,-0.981000021,1.97258218,Target 4-1,48,3.00%
5,7832,47.87057114,1.64874208,-0.316010475,1.24000001,47.89999771,-0.377999972,1.9725822,Target 4-1,48,3.00%
5,7833,47.89134216,1.6265136,0.31614244,1.319999933,47.91999435,0.377999998,1.94516491,Target 4-1,48,3.00%
5,7834,48.07522964,1.632758856,0.823683798,2.119999886,48.11000061,0.981000033,1.945164865,Target 4-1,48,3.00%
5,7860,47.88806534,1.544753075,-0.820430815,1.24000001,47.91999817,-0.981000047,1.847582505,Target 4-1,48,3.00%
5,7861,47.89404678,1.544945836,-0.31614244,1.319999933,47.92000198,-0.377999968,1.847582284,Target 4-1,48,3.00%
5,7862,47.89477921,1.522027254,0.31614244,1.319999933,47.92000198,0.377999979,1.820164984,Target 4-1,48,3.00%
5,7863,48.07868195,1.52787137,0.823683798,2.119999886,48.11000443,0.980999939,1.820164927,Target 4-1,48,3.00%
5,7889,48.08789825,1.423153996,0.317395926,2.039999962,48.11000061,0.37799998,1.695165044,Target 4-1,48,3.00%
5,7890,48.16184616,1.425342441,0.825053453,2.079999924,48.18999481,0.981000086,1.695165005,Target 4-1,48,3.00%
5,8091,48.09768677,0.711565971,-0.823683798,1.919999957,48.11000061,-0.980999992,0.847582404,Target 4-1,48,3.00%
5,8092,48.19367599,0.712986052,-0.317989677,1.75999999,48.19999695,-0.377999981,0.847582403,Target 4-1,48,3.00%
5,8117,47.84918213,0.603479147,-0.819403589,0.719999969,47.86000061,-0.980999975,0.722582361,Target 4-1,48,3.00%
5,8118,47.92514801,0.604437232,-0.316208422,0.799999952,47.93000412,-0.377999969,0.722582355,Target 4-1,48,3.00%
5,8119,47.99542236,0.582352936,0.316670239,1.199999928,48,0.377999997,0.695164799,Target 4-1,48,3.00%
5,8145,47.91036606,0.499712735,-0.820430815,0.839999974,47.91999435,-0.981000084,0.597582421,Target 4-1,48,3.00%
5,8146,47.9463501,0.500088036,-0.316340357,0.75999999,47.95000076,-0.377999964,0.597582398,Target 4-1,48,3.00%
5,8147,48.01657867,0.47784093,0.316802174,1.039999962,48.02000046,0.377999973,0.570164839,Target 4-1,48,3.00%
5,8172,47.97133636,0.395682216,-0.821458101,0.639999986,47.97999954,-0.981000025,0.47258235,Target 4-1,48,3.00%
