Fr,Idx,X,Y,`,Intensity,R,Altitude,Azimuth,Label,GT,Target Reflectivity
5,27827,47.90254593,-0.459855229,0.557701051,100,47.90799713,0.667060408,-0.550045379,Target 4-3,48,95.00%
5,27831,47.88775635,1.881505251,0.836528778,43,47.93200302,1.000203036,2.252304967,Target 4-2,48,65.00%
5,27850,47.58102798,4.037308693,0,13,47.75200653,0,4.873318723,Target 4-1,48,3.00%
5,27851,47.89665222,-0.627001464,-0.5576545,76,47.90400314,-0.667060256,-0.750085607,Target 4-3,48,95.00%
5,27855,47.90851212,1.714862823,-0.278623164,49,47.94000244,-0.333007467,2.051752095,Target 4-2,48,65.00%
5,27859,47.91265106,-0.627210855,0.557840705,94,47.92000198,0.667060256,-0.750085607,Target 4-3,48,95.00%
5,27862,47.90202713,1.714630485,0.836668372,43,47.94000626,1.000202884,2.051751792,Target 4-2,48,65.00%
5,27881,47.53636932,3.849749088,0,13,47.69200134,0,4.650289065,Target 4-1,48,3.00%
5,27882,47.9018898,-0.811030209,-0.557747602,76,47.91200256,-0.667060256,-0.970171605,Target 4-3,48,95.00%
5,27886,47.93073273,1.531417251,-0.278716147,50,47.95600128,-0.333007467,1.831259625,Target 4-2,48,65.00%
5,27890,47.92588043,-0.811436415,0.558026969,94,47.93599701,0.667060256,-0.970171605,Target 4-3,48,95.00%
5,27894,47.92824173,1.5313375,0.837017417,43,47.96000671,1.000202884,1.831259625,Target 4-2,48,65.00%
5,27913,47.74892044,3.699228525,0,13,47.89200211,0,4.447749975,Target 4-1,48,3.00%
5,27914,47.91076279,-0.978492081,-0.557887316,76,47.9240036,-0.667060256,-1.170327111,Target 4-3,48,95.00%
5,27918,47.94378281,1.364313245,-0.278762639,50,47.96399689,-0.333007543,1.630878874,Target 4-2,48,65.00%
5,27922,47.93475342,-0.978981972,0.558166683,87,47.94799805,0.667060256,-1.170326808,Target 4-3,48,95.00%
5,27926,47.9292984,1.363901019,0.83694762,43,47.95600128,1.000203036,1.630878874,Target 4-2,48,65.00%
5,27945,47.62069321,3.538836479,0,13,47.75200272,0,4.26567656,Target 4-1,48,3.00%
5,27946,47.92744827,-1.129465222,-0.558120131,76,47.94400406,-0.667060256,-1.350490502,Target 4-3,48,95.00%
5,27950,47.95183563,1.213797092,-0.278785884,50,47.96800613,-0.333007467,1.450628664,Target 4-2,48,65.00%
5,27954,47.95544052,-1.130124807,0.558446109,94,47.97200394,0.667060256,-1.350490502,Target 4-3,48,95.00%
5,27958,47.94934082,1.213734031,0.837226868,43,47.97200775,1.000202884,1.450628968,Target 4-2,48,65.00%
5,27976,47.57748413,3.360339403,0,13,47.69600677,0,4.053473207,Target 4-1,48,3.00%
5,27977,47.94697189,-1.305763006,-0.558399498,76,47.9679985,-0.667060256,-1.560749528,Target 4-3,48,95.00%
5,27981,47.97195435,1.038393617,-0.278878868,50,47.98400497,-0.333007467,1.240409557,Target 4-2,48,65.00%
5,27985,47.96296692,-1.306198478,0.558585763,94,47.98400116,0.667060256,-1.560749224,Target 4-3,48,95.00%
5,27989,47.9654541,1.03825295,0.837436259,43,47.98399734,1.000203036,1.240409557,Target 4-2,48,65.00%
5,28006,47.61686325,3.196105242,0,13,47.72400665,0,3.851552173,Target 4-1,48,3.00%
5,28007,47.95811462,-1.473625422,-0.558585763,76,47.98400116,-0.667060256,-1.76110144,Target 4-3,48,95.00%
5,28010,47.98728943,0.87113893,-0.278948635,50,47.99600601,-0.333007467,1.04023523,Target 4-2,48,65.00%
5,28014,47.96211243,-1.473748207,0.558632314,87,47.98799896,0.667060256,-1.76110144,Target 4-3,48,95.00%
5,28018,47.9847908,0.871093571,0.837715566,43,48.00000381,1.000203036,1.04023523,Target 4-2,48,65.00%
5,28036,47.62373352,3.0296278,0,13,47.72000504,0,3.649849097,Target 4-1,48,3.00%
5,28037,47.96866608,-1.641558647,-0.558772027,76,48,-0.667060256,-1.96151194,Target 4-3,48,95.00%
5,28041,48.01003265,0.70393008,-0.279064864,50,48.01600266,-0.333007467,0.840139374,Target 4-2,48,65.00%
5,28045,47.97666168,-1.641832232,0.55886519,87,48.00799561,0.667060408,-1.96151194,Target 4-3,48,95.00%
5,28049,47.99953079,0.703776062,0.837924898,43,48.01200485,1.000202884,0.840139223,Target 4-2,48,65.00%
5,28068,47.98263168,-1.809756875,-0.559004843,76,48.02000427,-0.667060256,-2.162045079,Target 4-3,48,95.00%
5,28072,48.02419662,0.536460817,-0.279134631,50,48.02800369,-0.333007543,0.640056875,Target 4-2,48,65.00%
5,28076,47.98263168,-1.809756875,0.559004843,94,48.02000427,0.667060256,-2.162045079,Target 4-3,48,95.00%
5,28080,48.00969315,0.536298752,0.838064551,43,48.02000427,1.000203036,0.640056875,Target 4-2,48,65.00%
5,28098,47.99634552,-1.969673514,-0.559237659,76,48.04000092,-0.667060256,-2.352624357,Target 4-3,48,95.00%
5,28106,47.99235153,-1.969509482,0.559191108,94,48.03600311,0.667060256,-2.352624357,Target 4-3,48,95.00%
5,28129,48.01315308,-2.138280392,-0.559517086,52,48.06399918,-0.667060256,-2.553373027,Target 4-3,48,95.00%
5,28137,47.99317551,-2.137390614,0.55928421,43,48.04400253,0.667060256,-2.553373027,Target 4-3,48,95.00%
5,28187,47.72079468,4.544579029,-0.836738229,11,47.94400406,-1.000203036,5.472986262,Target 4-1,48,3.00%
5,28195,47.7113266,4.54367733,0.278553426,12,47.9280014,0.333007543,5.472985047,Target 4-1,48,3.00%
5,28219,47.63603592,4.377144337,-0.834992945,11,47.84400177,-1.000203036,5.27961966,Target 4-1,48,3.00%
5,28223,47.8921814,2.04915309,0,40,47.93600082,0,2.45300021,Target 4-2,48,65.00%
5,28227,47.79384995,4.391645432,0.278948635,12,47.99600601,0.333007467,5.27961966,Target 4-1,48,3.00%
5,28251,47.63110733,4.20906353,-0.8346439,11,47.82400131,-1.000203036,5.076331374,Target 4-1,48,3.00%
5,28255,47.90304565,1.882110238,0,40,47.94000626,0,2.252309824,Target 4-2,48,65.00%
5,28259,47.80888748,4.224773407,0.278948635,12,47.9960022,0.333007543,5.076331374,Target 4-1,48,3.00%
5,28260,47.90098953,-0.459836215,-0.278413951,83,47.90400696,-0.333007467,-0.550040446,Target 4-3,48,95.00%
5,28268,47.90250015,-0.459850699,0.836179733,100,47.91200256,1.000203036,-0.550040446,Target 4-3,48,95.00%
5,28283,47.63753891,4.042108059,-0.834504247,11,47.81600189,-1.000203036,4.87332358,Target 4-1,48,3.00%
5,28287,47.91731262,1.715182185,0,40,47.94800186,0,2.051757256,Target 4-2,48,65.00%
5,28291,47.82334518,4.057873726,0.278948635,12,47.99600601,0.333007467,4.87332358,Target 4-1,48,3.00%
5,28292,47.91108704,-0.627186,-0.278483689,83,47.91600037,-0.333007543,-0.750080295,Target 4-3,48,95.00%
5,28300,47.90460205,-0.627101064,0.83624953,86,47.91600418,1.000203036,-0.750080295,Target 4-3,48,95.00%
5,28313,47.65135574,3.875807524,-0.834504247,11,47.81600189,-1.000203036,4.670558638,Target 4-1,48,3.00%
5,28317,47.9270134,1.548048258,0,40,47.95200729,0,1.851304561,Target 4-2,48,65.00%
5,28318,34.97458267,-2.292344332,-0.408043265,5,35.05200195,-0.667060256,-3.760733121,Target 3-2 ,35,65.00%
5,28321,47.83721542,3.890924931,0.278948635,12,47.99600601,0.333007467,4.670558638,Target 4-1,48,3.00%
5,28322,47.92060471,-0.79461199,-0.278553426,83,47.9280014,-0.333007543,-0.950156722,Target 4-3,48,95.00%
5,28326,34.96659851,-2.291821241,0.407950163,7,35.04399872,0.667060408,-3.760733121,Target 3-2 ,35,65.00%
5,28330,47.9061203,-0.794371784,0.836319327,71,47.9200058,1.000202884,-0.950156571,Target 4-3,48,95.00%
5,28345,47.69584656,3.720243692,-0.835062742,11,47.84800339,-1.000203036,4.4781173,Target 4-1,48,3.00%
5,28349,47.93587494,1.389210701,0,40,47.95600128,0,1.660931403,Target 4-2,48,65.00%
5,28350,34.95880508,-2.407771826,-0.407950163,5,35.04399872,-0.667060408,-3.952472619,Target 3-2 ,35,65.00%
5,28353,47.84985352,3.732256174,0.278948635,12,47.99599838,0.333007543,4.4781173,Target 4-1,48,3.00%
5,28354,47.92570496,-0.95369041,-0.278599918,83,47.93600082,-0.333007543,-1.140299475,Target 4-3,48,95.00%
5,28358,34.96678543,-2.408321381,0.408043265,7,35.05199814,0.667060408,-3.952472619,Target 3-2 ,35,65.00%
5,28362,47.92721558,-0.95372045,0.836738229,86,47.94400787,1.000203036,-1.140299171,Target 4-3,48,95.00%
5,28377,47.90459061,3.559937954,-0.838483453,11,48.04400253,-1.000203036,4.265682024,Target 4-1,48,3.00%
5,28381,47.94864273,1.21372056,0,40,47.9640007,0,1.450633825,Target 4-2,48,65.00%
5,28382,34.94974899,-2.535878181,-0.407950163,5,35.04400253,-0.667060256,-4.164568511,Target 3-2 ,35,65.00%
5,28385,47.52415085,3.531666279,0.276972592,12,47.65599823,0.333007543,4.26568081,Target 4-1,48,3.00%
5,28386,47.94188309,-1.129801154,-0.278716147,83,47.95600128,-0.333007467,-1.350485645,Target 4-3,48,95.00%
5,28390,34.95772552,-2.536457062,0.408043265,7,35.05199814,0.667060256,-4.164568511,Target 3-2 ,35,65.00%
5,28394,47.93539429,-1.129648209,0.83694762,86,47.9560051,1.000202884,-1.350485645,Target 4-3,48,95.00%
5,28409,47.91613388,3.401049137,-0.838483453,11,48.04400253,-1.000203036,4.073652318,Target 4-1,48,3.00%
5,28413,47.97240067,1.05513835,0,40,47.98400497,0,1.260406378,Target 4-2,48,65.00%
5,28414,34.94912338,-2.652376175,-0.408043265,5,35.05200195,-0.667060256,-4.356687464,Target 3-2 ,35,65.00%
5,28417,47.87474442,3.398111582,0.278948635,12,47.9960022,0.333007543,4.073652318,Target 4-1,48,3.00%
5,28418,47.94586563,-1.289002895,-0.278762639,83,47.9640007,-0.333007467,-1.540742234,Target 4-3,48,95.00%
5,28422,34.94912338,-2.652376175,0.408043265,7,35.05200195,0.667060256,-4.356687464,Target 3-2 ,35,65.00%
5,28426,47.95137024,-1.289150834,0.837296665,71,47.97600555,1.000203036,-1.540742234,Target 4-3,48,95.00%
5,28441,47.69228363,3.217885256,-0.834364653,11,47.80799866,-1.000203036,3.871727641,Target 4-1,48,3.00%
5,28445,47.97978973,0.887750864,0,40,47.98800278,0,1.060241917,Target 4-2,48,65.00%
5,28446,34.93566132,-2.774038076,-0.407996684,5,35.04800034,-0.667060256,-4.559111201,Target 3-2 ,35,65.00%
5,28449,47.88631821,3.23097682,0.278948635,12,47.99600601,0.333007467,3.871727641,Target 4-1,48,3.00%
5,28450,47.95307541,-1.456721783,-0.278832376,83,47.97600555,-0.333007467,-1.741070772,Target 4-3,48,95.00%
5,28454,34.96357346,-2.776254416,0.408322632,7,35.07600021,0.667060256,-4.559111201,Target 3-2 ,35,65.00%
5,28458,47.96656799,-1.457131743,0.83764571,86,47.99600601,1.000202884,-1.741070772,Target 4-3,48,95.00%
5,28473,47.76762009,3.047136068,-0.835481584,11,47.87200546,-1.000203036,3.659911029,Target 4-1,48,3.00%
5,28477,47.99472046,0.712068319,0,40,48.00000381,0,0.850124807,Target 4-2,48,65.00%
5,28478,34.93721771,-2.903059006,-0.408136398,5,35.05999756,-0.667060408,-4.771899825,Target 3-2 ,35,65.00%
5,28481,47.9673996,-1.633149385,-0.278948635,83,47.99600601,-0.333007467,-1.951507686,Target 4-3,48,95.00%
5,28485,34.94120407,-2.903390408,0.408182979,7,35.06399918,0.667060408,-4.771899825,Target 3-2 ,35,65.00%
5,28489,47.96889877,-1.633200407,0.837785304,86,48.00400162,1.000203036,-1.951507686,Target 4-3,48,95.00%
5,28507,48.00881577,0.553046346,0,40,48.01200104,0,0.660058553,Target 4-2,48,65.00%
5,28508,34.92341995,-3.018554688,-0.408089846,5,35.05600357,-0.667060256,-4.964645942,Target 3-2 ,35,65.00%
5,28512,47.98170471,-1.792952776,-0.279064864,83,48.01600266,-0.333007543,-2.141992858,Target 4-3,48,95.00%
5,28516,34.93935776,-3.01993227,0.408276111,7,35.07200241,0.667060256,-4.964645942,Target 3-2 ,35,65.00%
5,28520,47.98719788,-1.793158054,0.838204205,71,48.02800369,1.000203036,-2.141992858,Target 4-3,48,95.00%
5,28538,48.03445816,0.385653645,0,40,48.03600311,0,0.460019767,Target 4-2,48,65.00%
5,28543,47.99514008,-1.961245894,-0.279181123,83,48.03600311,-0.333007543,-2.342605835,Target 4-3,48,95.00%
5,28551,47.99263,-1.961143374,0.838413596,86,48.04000092,1.000203036,-2.342605835,Target 4-3,48,95.00%
5,28573,47.98400497,-2.128590822,-0.279157847,50,48.03200912,-0.333007467,-2.54333356,Target 4-3,48,95.00%
5,28580,48.00547028,-2.129543066,0.838762641,43,48.06000137,1.000203036,-2.54333356,Target 4-3,48,95.00%
5,28634,47.86755753,2.223885536,0.278506935,36,47.91999817,0.333007543,2.663829025,Target 4-2,48,65.00%
5,28657,47.89651871,2.057706118,-0.836807966,35,47.94800186,-1.000203036,2.463028142,Target 4-2,48,65.00%
5,28662,34.94100189,-3.6354568,-0.408974528,71,35.13199997,-0.667060256,-5.982977362,Target 3-3,35,95.00%
5,28665,47.87503052,2.056782961,0.278506935,36,47.92000198,0.333007543,2.463028142,Target 4-2,48,65.00%
5,28670,34.91315079,-3.632559299,0.40864858,70,35.10399628,0.667060408,-5.982977362,Target 3-3,35,95.00%
5,28688,47.89941406,1.890346169,-0.836738229,35,47.94400406,-1.000203036,2.262347773,Target 4-2,48,65.00%
5,28692,47.89787292,-0.451440006,0,40,47.90000153,0,-0.540031791,Target 4-3,48,95.00%
5,28693,34.88833618,-3.753124237,-0.408508927,86,35.09200668,-0.667060256,-6.187499333,Target 3-3,35,95.00%
5,28696,47.89391327,1.89012897,0.278576672,36,47.93200302,0.333007543,2.26234747,Target 4-2,48,65.00%
5,28701,34.89230728,-3.753551245,0.408555478,100,35.09599686,0.667060256,-6.187499333,Target 3-3,35,95.00%
5,28720,47.90571976,1.723134398,-0.836738229,35,47.94400406,-1.000203036,2.061777599,Target 4-2,48,65.00%
5,28724,47.91600418,-0.618890405,0,80,47.92000198,0,-0.740082112,Target 4-3,48,95.00%
5,28725,34.87501907,-3.87488389,-0.408508927,88,35.09200287,-0.667060256,-6.392329724,Target 3-3,35,95.00%
5,28728,47.90821075,1.723223925,0.278623164,36,47.94000244,0.333007467,2.061777599,Target 4-2,48,65.00%
5,28733,34.87501907,-3.87488389,0.408508927,100,35.09200287,0.667060256,-6.392329724,Target 3-3,35,95.00%
5,28752,47.9308815,1.573281884,-0.837087214,35,47.96399689,-1.000203036,1.881350715,Target 4-2,48,65.00%
5,28756,47.91782379,-0.769483924,0,66,47.9240036,0,-0.920158228,Target 4-3,48,95.00%
5,28757,34.8586998,-3.983973503,-0.408462346,88,35.08800125,-0.667060256,-6.576950041,Target 3-3,35,95.00%
5,28760,47.91738892,1.572839022,0.27864641,36,47.94400406,0.333007467,1.881350715,Target 4-2,48,65.00%
5,28761,34.98155212,-2.274417639,-0.203742474,8,35.05600357,-0.333007543,-3.7304939,Target 3-2 ,35,65.00%
5,28765,34.8547287,-3.983519554,0.408415794,100,35.08400345,0.667060256,-6.576950041,Target 3-3,35,95.00%
5,28769,34.98080063,-2.274368763,0.611881375,14,35.05999756,1.00020334,-3.7304939,Target 3-2 ,35,65.00%
5,28784,47.94408035,1.406196713,-0.837226868,35,47.97200394,-1.000203036,1.680963286,Target 4-2,48,65.00%
5,28788,47.91484833,-0.936743855,0,80,47.9240036,0,-1.120285503,Target 4-3,48,95.00%
5,28789,34.8406105,-4.10516119,-0.408415794,86,35.08400345,-0.667060256,-6.782399702,Target 3-3,35,95.00%
5,28792,47.93058014,1.405800819,0.278692901,36,47.95200348,0.333007543,1.680963589,Target 4-2,48,65.00%
5,28793,34.97340012,-2.39651227,-0.203742474,16,35.05600357,-0.333007543,-3.932284402,Target 3-2 ,35,65.00%
5,28797,34.83266068,-4.104224682,0.408322632,100,35.0759964,0.667060256,-6.782400917,Target 3-3,35,95.00%
5,28801,34.96467209,-2.395914316,0.611741781,14,35.05200195,1.000203036,-3.932285009,Target 3-2 ,35,65.00%
5,28815,47.94491196,1.230360985,-0.837157011,35,47.96800232,-1.000203036,1.470645672,Target 4-2,48,65.00%
5,28819,47.92708969,-1.112725616,0,81,47.94000244,0,-1.330478048,Target 4-3,48,95.00%
5,28820,34.81738663,-4.231864929,-0.408322632,88,35.07600021,-0.667060256,-6.998489888,Target 3-3,35,95.00%
5,28823,47.95940399,1.230732918,0.278832376,36,47.97600174,0.333007467,1.470645672,Target 4-2,48,65.00%
5,28824,34.97634506,-2.525544167,-0.203812197,16,35.06800079,-0.333007467,-4.144373614,Target 3-2 ,35,65.00%
5,28828,34.81341553,-4.231382847,0.408276111,100,35.0719986,0.667060408,-6.998489888,Target 3-3,35,95.00%
5,28832,34.95166397,-2.523761988,0.611671925,14,35.04800034,1.000203036,-4.144373614,Target 3-2 ,35,65.00%
5,28846,47.97271729,1.071899176,-0.837575853,35,47.99199677,-1.000203036,1.280426118,Target 4-2,48,65.00%
5,28850,47.94312668,-1.272181749,0,81,47.9600029,0,-1.520713387,Target 4-3,48,95.00%
5,28851,34.79919052,-4.346804619,-0.408276111,91,35.0719986,-0.667060408,-7.194333572,Target 3-3,35,95.00%
5,28854,47.97921371,1.072044373,0.278925359,36,47.99199677,0.333007543,1.280426118,Target 4-2,48,65.00%
5,28855,34.96778107,-2.641515732,-0.203812197,16,35.06800461,-0.333007467,-4.336456141,Target 3-2 ,35,65.00%
5,28859,34.79521942,-4.346308708,0.40822953,100,35.06799698,0.667060408,-7.194333572,Target 3-3,35,95.00%
5,28863,34.93911743,-2.639350653,0.611602128,14,35.04400253,1.000203036,-4.336456141,Target 3-2 ,35,65.00%
5,28878,47.97632217,0.896063149,-0.837575853,35,47.99199677,-1.000203036,1.070249055,Target 4-2,48,65.00%
5,28882,47.95013428,-1.448256016,0,81,47.97200012,0,-1.731052554,Target 4-3,48,95.00%
5,28883,34.77905655,-4.473810196,-0.40822953,61,35.06799698,-0.667060408,-7.411175382,Target 3-3,35,95.00%
5,28886,47.98682404,0.896259248,0.278948635,36,47.99600601,0.333007467,1.070248751,Target 4-2,48,65.00%
5,28887,34.96185303,-2.76997757,-0.203835458,16,35.07200241,-0.333007467,-4.548984307,Target 3-2 ,35,65.00%
5,28891,34.77509308,-4.473300457,0.408182979,63,35.06399918,0.667060408,-7.411175382,Target 3-3,35,95.00%
5,28895,34.94116974,-2.768338919,0.611811578,14,35.05600357,1.000203036,-4.548985521,Target 3-2 ,35,65.00%
5,28909,48.00315094,0.728953421,-0.837994754,35,48.01599884,-1.000203036,0.870133922,Target 4-2,48,65.00%
5,28913,47.97277069,-1.616567373,0,67,48,0,-1.931461536,Target 4-3,48,95.00%
5,28917,48.00565338,0.728991389,0.279041618,36,48.01200104,0.333007543,0.870133771,Target 4-2,48,65.00%
5,28918,34.94399643,-2.891340494,-0.203788966,16,35.06400299,-0.333007543,-4.751623573,Target 3-2 ,35,65.00%
5,28926,34.92332077,-2.889629602,0.611671925,14,35.04800034,1.000203036,-4.751622359,Target 3-2 ,35,65.00%
5,28941,48.01730728,0.569907963,-0.838204205,35,48.02800369,-1.000203036,0.680064177,Target 4-2,48,65.00%
5,28945,47.97914124,-1.776085615,0,81,48.01200485,0,-2.121936994,Target 4-3,48,95.00%
5,28949,48.02381134,0.569985151,0.279134631,36,48.02800369,0.333007543,0.680064177,Target 4-2,48,65.00%
5,28950,34.94617081,-3.008232117,-0.203858688,16,35.07600021,-0.333007467,-4.944346619,Target 3-2 ,35,65.00%
5,28953,47.99013519,-1.776492596,1.117468238,48,48.03600311,1.333481206,-2.121936994,Target 4-3,48,95.00%
5,28958,34.93346786,-3.007138729,0.612020969,14,35.06799698,1.000203036,-4.944347227,Target 3-2 ,35,65.00%
5,28977,47.99629211,-1.952901959,0,81,48.03600311,0,-2.332572439,Target 4-3,48,95.00%
5,28981,34.94686508,-3.137369156,-0.203928441,8,35.08800507,-0.333007467,-5.157616089,Target 3-2 ,35,65.00%
5,28984,48.0152626,-1.95367384,1.118212581,48,48.06800079,1.333481206,-2.332572439,Target 4-3,48,95.00%
5,28988,34.91026688,-3.134083509,0.611811578,7,35.05600357,1.000202884,-5.157616089,Target 3-2 ,35,65.00%
5,29006,48.0051651,-2.12113452,0,81,48.05200577,0,-2.533294092,Target 4-3,48,95.00%
5,29013,48.03212357,-2.122325659,1.118770957,48,48.09200287,1.333481206,-2.533294092,Target 4-3,48,95.00%
5,29099,32.66291046,-5.015631676,-0.384714514,4,33.04800034,-0.667060256,-8.868003126,Target 3-3,35,95.00%
5,29102,47.89440155,-0.275854528,0.27836746,36,47.89600372,0.333007467,-0.330006737,Target 4-3,48,95.00%
5,29103,34.91954803,-3.62706399,-0.204044685,56,35.10800552,-0.333007467,-5.972759399,Target 3-3,35,95.00%
5,29107,32.62337875,-5.009561539,0.384248912,6,33.00800323,0.667060256,-8.868003126,Target 3-3,35,95.00%
5,29111,34.91879654,-3.626985788,0.612788916,65,35.11200333,1.000202884,-5.972759399,Target 3-3,35,95.00%
5,29126,47.89466095,-0.443049908,-0.83604008,47,47.90400696,-1.000203036,-0.530030117,Target 4-3,48,95.00%
5,29133,47.93714142,-0.443442911,0.278623164,98,47.94000244,0.333007543,-0.530030117,Target 4-3,48,95.00%
5,29134,34.89871979,-3.748079777,-0.203998193,97,35.1000061,-0.333007467,-6.177265584,Target 3-3,35,95.00%
5,29141,34.89001465,-3.747144938,0.612509668,100,35.09600067,1.000203036,-6.177265584,Target 3-3,35,95.00%
5,29155,47.90502548,-0.593661487,-0.83624953,58,47.91600037,-1.000203036,-0.710072386,Target 4-3,48,95.00%
5,29160,32.07997894,-5.144122124,-0.378242075,100,32.49200058,-0.667060256,-9.267116882,Target 3-3,35,95.00%
5,29163,47.89951324,-0.59359318,0.278413951,61,47.90399551,0.333007543,-0.710072386,Target 4-3,48,95.00%
5,29164,34.87881851,-3.856819153,-0.203951702,81,35.09200287,-0.333007543,-6.361584766,Target 3-3,35,95.00%
5,29167,32.07603073,-5.143489361,0.378195554,100,32.48800278,0.667060408,-9.267118096,Target 3-3,35,95.00%
5,29171,34.86614609,-3.855417728,0.612300277,100,35.08400345,1.000203036,-6.361584766,Target 3-3,35,95.00%
5,29185,47.91053009,-0.769367099,-0.836389184,58,47.92400742,-1.000203036,-0.92015838,Target 4-3,48,95.00%
5,29189,35.00608826,-2.276013136,0,6,35.08000183,0,-3.730494507,Target 3-2 ,35,65.00%
5,29193,47.91701508,-0.769471288,0.27853018,61,47.9240036,0.333007543,-0.920158532,Target 4-3,48,95.00%
5,29194,34.86444855,-3.984630823,-0.203951702,81,35.09200287,-0.333007543,-6.576951255,Target 3-3,35,95.00%
5,29197,34.98065186,-2.274359465,0.815698802,6,35.06399918,1.333481206,-3.730494507,Target 3-2 ,35,65.00%
5,29202,34.85177994,-3.983182669,0.612300277,94,35.08400345,1.000203036,-6.576950041,Target 3-3,35,95.00%
5,29215,34.96070099,-2.273062229,-0.815233529,6,35.04400253,-1.333481206,-3.730494507,Target 3-2 ,35,65.00%
5,29217,47.91954041,-0.936835527,-0.836598516,58,47.93600082,-1.000203036,-1.120285503,Target 4-3,48,95.00%
5,29221,34.97399139,-2.396552563,0,13,35.05600357,0,-3.932284402,Target 3-2 ,35,65.00%
5,29225,47.92603302,-0.936962426,0.278599918,61,47.93600082,0.333007543,-1.120285351,Target 4-3,48,95.00%
5,29226,34.83840942,-4.104901791,-0.203881949,81,35.08000183,-0.333007467,-6.782399702,Target 3-3,35,95.00%
5,29229,34.96850967,-2.396177053,0.8156057,13,35.05999756,1.333481206,-3.932284402,Target 3-2 ,35,65.00%
5,29234,34.82971954,-4.103877544,0.612160563,100,35.07600403,1.000202884,-6.782399702,Target 3-3,35,95.00%
5,29247,34.96850967,-2.396177053,-0.8156057,6,35.05999756,-1.333481206,-3.932284402,Target 3-2 ,35,65.00%
5,29249,47.93178558,-1.112834573,-0.836877823,58,47.95200348,-1.000203036,-1.330478048,Target 4-3,48,95.00%
5,29253,34.96097946,-2.524434566,0,13,35.05200195,0,-4.144373614,Target 3-2 ,35,65.00%
5,29257,47.93827438,-1.112985253,0.278692901,61,47.95200348,0.333007543,-1.330478048,Target 4-3,48,95.00%
5,29258,34.82313156,-4.232563496,-0.203881949,89,35.08000565,-0.333007467,-6.998489888,Target 3-3,35,95.00%
5,29261,34.96746826,-2.524903297,0.815791786,13,35.06799698,1.333481206,-4.144373614,Target 3-2 ,35,65.00%
5,29266,34.8104744,-4.231025219,0.612090826,100,35.07200241,1.000203036,-6.998489888,Target 3-3,35,95.00%
5,29278,34.9634819,-2.524615288,-0.815698802,6,35.06399918,-1.333481206,-4.144373614,Target 3-2 ,35,65.00%
5,29280,47.94004059,-1.263727427,-0.837087214,58,47.96399689,-1.000203036,-1.510700026,Target 4-3,48,95.00%
5,29284,34.95686722,-2.634555817,0,13,35.05600357,0,-4.326342604,Target 3-2 ,35,65.00%
5,29288,47.95453644,-1.264109612,0.27880916,61,47.97200394,0.333007543,-1.510700026,Target 4-3,48,95.00%
5,29289,34.80966187,-4.341942787,-0.203881949,81,35.08000183,-0.333007467,-7.184018468,Target 3-3,35,95.00%
5,29292,34.96733856,-2.635344982,0.815977871,13,35.0759964,1.333481206,-4.326342604,Target 3-2 ,35,65.00%
5,29297,34.79304123,-4.339869499,0.612020969,100,35.06800079,1.000203036,-7.184018468,Target 3-3,35,95.00%
5,29310,34.96335602,-2.635044813,-0.815884888,13,35.07200241,-1.333481206,-4.326342604,Target 3-2 ,35,65.00%
5,29312,47.95507431,-1.440027475,-0.837436259,58,47.98400116,-1.000203036,-1.721034032,Target 4-3,48,95.00%
5,29316,34.93899536,-2.762030602,0,6,35.04799652,0,-4.538858627,Target 3-2 ,35,65.00%
5,29319,47.96157074,-1.440222621,0.278878868,61,47.98400116,0.333007543,-1.721034032,Target 4-3,48,95.00%
5,29320,34.7816124,-4.46796751,-0.203812197,73,35.06800461,-0.333007467,-7.400839636,Target 3-3,35,95.00%
5,29323,34.96940613,-2.764434338,0.81625706,13,35.08800125,1.333481206,-4.538858627,Target 3-2 ,35,65.00%
5,29328,34.76896667,-4.466343403,0.611881375,79,35.06000137,1.000203036,-7.400839636,Target 3-3,35,95.00%
5,29341,34.95744324,-2.76348877,-0.815977871,13,35.0759964,-1.33348151,-4.538858627,Target 3-2 ,35,65.00%
5,29343,47.96575165,-1.607949495,-0.837715566,58,48.00000381,-1.000203036,-1.921438461,Target 4-3,48,95.00%
5,29347,34.94509125,-2.885290146,0,13,35.06400299,0,-4.741485751,Target 3-2 ,35,65.00%
5,29351,47.97624207,-1.608301163,0.278995126,61,48.00400162,0.333007467,-1.921438461,Target 4-3,48,95.00%
5,29355,34.95954132,-2.886483192,0.81625706,13,35.08799744,1.333481206,-4.741485751,Target 3-2 ,35,65.00%
5,29373,34.93961716,-2.884838104,-0.815791786,13,35.06800079,-1.333481206,-4.741485144,Target 3-2 ,35,65.00%
5,29375,47.98382187,-1.776258707,-0.838134348,70,48.02400208,-1.000203036,-2.121936994,Target 4-3,48,95.00%
5,29379,34.93480682,-3.007253885,0,13,35.06400299,0,-4.944346619,Target 3-2 ,35,65.00%
5,29383,47.99431992,-1.776647329,0.279134631,61,48.02800369,0.333007543,-2.121936994,Target 4-3,48,95.00%
5,29387,34.94527435,-3.008154869,0.816164076,13,35.08400345,1.333481206,-4.944346619,Target 3-2 ,35,65.00%
5,29405,34.94128799,-3.007811785,-0.816070974,6,35.08000183,-1.333481206,-4.944346619,Target 3-2 ,35,65.00%
